,Type,cycle,drop_flag,gradient,in,out,part_types,temp diff,time diff,啊胶荤侩樊,啊胶荤侩樊(付瘤阜 备埃),啊凯肺 锅龋,啊凯肯丰 柯档,啊凯吝 付瘤阜 巩摧腮 矫埃,啊凯吝 巩凯覆 冉荐,滑矫埃,家犁 list,矫累矫埃,矫累柯档,角力 矫累矫埃,盔贰矫累痢柯档,捞傈 辆丰矫埃,累诀老磊,辆丰矫埃,辆丰柯档,林/具埃,弥辆 啊凯矫累 柯档,乞闭柯档,乞老/林富
1079,hold,53.0,0.0,,[],[],,,,11.900000000372527,,5,,,,,[''],2019-10-15 13:14:00,1267.5,,,,2019-10-15,2019-10-15 13:16:00,1269.4,林埃,,1268.7666666666667,
1080,open,53.0,0.0,,[],[],,,,22.199999999254945,,5,,,,,[''],2019-10-15 13:16:00,1269.4,,,,2019-10-15,2019-10-15 13:23:00,1001.8,林埃,,,
1081,reheat,53.0,0.0,,[],[],,,,78.30000000074506,,5,,,,1.0,[''],2019-10-15 13:23:00,1001.8,,,,2019-10-15,2019-10-15 13:37:00,,林埃,,,
1082,hold,53.0,0.0,,[],[],,,,3.400000000372529,,5,,,,,[''],2019-10-15 13:37:00,1267.2,,,,2019-10-15,2019-10-15 13:38:00,1266.0,林埃,,1266.6,
1083,open,53.0,0.0,,[],[],,,,15.400000000372527,,5,,,,,[''],2019-10-15 13:38:00,1266.0,,,,2019-10-15,2019-10-15 13:44:00,1021.9,林埃,,,
1084,reheat,53.0,0.0,,[],[],,,,103.79999999888241,,5,,,,1.0,[''],2019-10-15 13:44:00,1021.9,,,,2019-10-15,2019-10-15 14:06:00,,林埃,,,
1085,hold,53.0,0.0,,[],[],,,,70.20000000111759,,5,,,,,[''],2019-10-15 14:06:00,1249.9,,,,2019-10-15,2019-10-15 14:30:00,1251.6,林埃,,1250.684,
1086,open,53.0,0.0,,[],[],,,,6.899999998509884,,5,,,,,[''],2019-10-15 14:30:00,1251.6,,,,2019-10-15,2019-10-15 14:35:00,961.6,林埃,,,
1087,reheat,53.0,0.0,,[],[],,,,81.60000000149013,,5,,,,1.0,[''],2019-10-15 14:35:00,961.6,,,,2019-10-15,2019-10-15 14:49:00,,林埃,,,
1088,hold,53.0,0.0,,[],[],,,,10.199999999254944,,5,,,,,[''],2019-10-15 14:49:00,1266.7,,,,2019-10-15,2019-10-15 14:52:00,1260.3,林埃,,1262.85,
1089,open,53.0,0.0,,[],[],,,,20.599999999627467,,5,,,,,[''],2019-10-15 14:52:00,1260.3,,,,2019-10-15,2019-10-15 15:00:00,944.7,林埃,,,
1090,reheat,53.0,0.0,,[],[],,,,81.5,,5,,,,4.0,[''],2019-10-15 15:00:00,944.7,,,,2019-10-15,2019-10-15 15:15:00,,林埃,,,
1091,open,53.0,0.0,,[],[],,,,29.0,,5,,,,,[''],2019-10-15 15:16:00,1268.5,,,,2019-10-15,2019-10-15 15:25:00,1064.9,林埃,,,
1092,reheat,53.0,0.0,,[],[],,,,85.19999999925494,,5,,,,1.0,[''],2019-10-15 15:25:00,1064.9,,,,2019-10-15,2019-10-15 15:45:00,,林埃,,,
1093,hold,53.0,0.0,,[],[],,,,29.0,,5,,,,,[''],2019-10-15 15:45:00,1250.9,,,,2019-10-15,2019-10-15 15:54:00,1253.6,林埃,,1251.58,
1094,open,53.0,0.0,,[],[],,,,15.400000000372527,,5,,,,,[''],2019-10-15 15:54:00,1253.6,,,,2019-10-15,2019-10-15 16:02:00,972.0,林埃,,,
1095,reheat,53.0,0.0,,[],[],,,,127.40000000037253,,5,,,,1.0,[''],2019-10-15 16:02:00,972.0,,,,2019-10-15,2019-10-15 16:24:00,,林埃,,,
1096,hold,53.0,0.0,,[],[],,,,27.199999999254945,,5,,,,,[''],2019-10-15 16:24:00,1255.1,,,,2019-10-15,2019-10-15 16:30:00,1261.8,林埃,,1257.2142857142858,
1097,open,53.0,0.0,,[],[],,,,18.80000000074505,,5,,,,,[''],2019-10-15 16:30:00,1261.8,,,,2019-10-15,2019-10-15 16:37:00,996.9,林埃,,,
1098,reheat,53.0,0.0,,[],[],,,,76.29999999888241,,5,,,,1.0,[''],2019-10-15 16:37:00,996.9,,,,2019-10-15,2019-10-15 16:51:00,,林埃,,,
1099,hold,53.0,0.0,,[],[],,,,177.80000000074506,,5,,,,,[''],2019-10-15 16:51:00,1268.8,,,,2019-10-15,2019-10-15 17:51:00,1253.1,林埃,,1252.0229508196726,
1100,open,53.0,0.0,,[],[],,,,20.599999999627467,,5,,,,,[''],2019-10-15 17:51:00,1253.1,,,,2019-10-15,2019-10-15 18:00:00,1078.4,林埃,,,
1101,reheat,53.0,0.0,,[],[],,,,71.90000000037253,,5,,,,1.0,[''],2019-10-15 18:00:00,1078.4,,,,2019-10-15,2019-10-15 18:17:00,,林埃,,,
1102,hold,53.0,0.0,,[],[],,,,17.199999999254945,,5,,,,,[''],2019-10-15 18:17:00,1252.7,,,,2019-10-15,2019-10-15 18:23:00,1253.2,林埃,,1251.857142857143,
1103,open,53.0,0.0,,[],[],,,,22.300000000745047,,5,,,,,[''],2019-10-15 18:23:00,1253.2,,,,2019-10-15,2019-10-15 18:32:00,1004.5,林埃,,,
1104,reheat,53.0,0.0,,[],[],,,,126.19999999925491,,5,,,,1.0,[''],2019-10-15 18:32:00,1004.5,,,,2019-10-15,2019-10-15 18:56:00,,林埃,,,
1105,hold,53.0,0.0,,[],[],,,,13.800000000745056,,5,,,,,[''],2019-10-15 18:56:00,1246.7,,,,2019-10-15,2019-10-15 19:00:00,1250.4,林埃,,1248.5,
1106,open,53.0,0.0,,[],[],,,,3.400000000372529,,5,,,,,[''],2019-10-15 19:00:00,1250.4,,,,2019-10-15,2019-10-15 19:03:00,994.4,林埃,,,
1107,reheat,53.0,0.0,,[],[],,,,54.69999999925494,,5,,,,1.0,[''],2019-10-15 19:03:00,994.4,,,,2019-10-15,2019-10-15 19:13:00,,林埃,,,
1108,hold,53.0,0.0,,[],[],,,,17.09999999962747,,5,,,,,[''],2019-10-15 19:13:00,1235.2,,,,2019-10-15,2019-10-15 19:19:00,978.9,林埃,,1157.9142857142854,
1109,heat,54.0,0.0,157.69491525423732,[],[],increasing 0,465.20000000000016,2.95,1197.9000000003725,1197.9000000003725,5,1237.7,0,0.0,5.0,"['181214-19230-006', '181214-19230-008', '190814-19028-001', '190814-19028-001']",2019-10-15 19:34:00,772.5,2019-10-15 19:34:00,772.5,2019-10-15 19:19:00,2019-10-16,2019-10-15 22:31:00,1237.7,林埃,0.0,,乞老
1110,open,54.0,0.0,,[],[],,,,6.900000000372528,,5,,,,,[''],2019-10-16 08:43:00,1232.5,,,,2019-10-16,2019-10-16 08:47:00,1038.2,林埃,,,
1111,reheat,54.0,0.0,,[],[],,,,36.0,,5,,,,1.0,[''],2019-10-16 08:47:00,1038.2,,,,2019-10-16,2019-10-16 08:55:00,,林埃,,,
1112,open,54.0,0.0,,[],[],,,,10.300000000745056,,5,,,,,[''],2019-10-16 08:56:00,1243.5,,,,2019-10-16,2019-10-16 09:02:00,882.9,林埃,,,
1113,reheat,54.0,0.0,,[],[],,,,129.90000000037253,,5,,,,6.0,[''],2019-10-16 09:02:00,882.9,,,,2019-10-16,2019-10-16 09:27:00,,林埃,,,
1114,open,54.0,0.0,,[],[],,,,15.300000000745056,,5,,,,,[''],2019-10-16 11:17:00,1251.8,,,,2019-10-16,2019-10-16 11:28:00,815.5,林埃,,,
1115,reheat,54.0,0.0,,[],[],,,,173.69999999925494,,5,,,,3.0,[''],2019-10-16 11:28:00,815.5,,,,2019-10-16,2019-10-16 12:00:00,,林埃,,,
1116,hold,54.0,0.0,,[],[],,,,493.3000000007452,,5,,,,,[''],2019-10-16 12:00:00,1249.4,,,,2019-10-16,2019-10-16 15:10:00,1251.4,林埃,,1250.6324607329846,
1117,open,54.0,0.0,,[],[],,,,6.799999998882412,,5,,,,,[''],2019-10-16 15:10:00,1251.4,,,,2019-10-16,2019-10-16 15:14:00,1006.2,林埃,,,
1118,reheat,54.0,0.0,,[],[],,,,64.10000000149012,,5,,,,2.0,[''],2019-10-16 15:14:00,1006.2,,,,2019-10-16,2019-10-16 15:26:00,,林埃,,,
1119,hold,54.0,0.0,,[],[],,,,74.79999999888241,,5,,,,,[''],2019-10-16 15:26:00,1270.9,,,,2019-10-16,2019-10-16 15:52:00,1253.0,林埃,,1252.988888888889,
1120,open,54.0,0.0,,[],[],,,,6.800000000745058,,5,,,,,[''],2019-10-16 15:52:00,1253.0,,,,2019-10-16,2019-10-16 15:58:00,849.5,林埃,,,
1121,reheat,54.0,0.0,,[],[],,,,104.29999999888241,,5,,,,1.0,[''],2019-10-16 15:58:00,849.5,,,,2019-10-16,2019-10-16 16:16:00,,林埃,,,
1122,hold,54.0,0.0,,[],[],,,,76.30000000074506,,5,,,,,[''],2019-10-16 16:16:00,1269.2,,,,2019-10-16,2019-10-16 16:41:00,1252.6,林埃,,1253.4692307692308,
1123,open,54.0,0.0,,[],[],,,,22.09999999962747,,5,,,,,[''],2019-10-16 16:41:00,1252.6,,,,2019-10-16,2019-10-16 16:51:00,1020.3,林埃,,,
1124,reheat,54.0,0.0,,[],[],,,,45.59999999962746,,5,,,,0.0,[''],2019-10-16 16:51:00,1020.3,,,,2019-10-16,2019-10-16 17:00:00,,林埃,,,
1125,open,54.0,0.0,,[],[],,,,6.699999999254942,,5,,,,,[''],2019-10-16 17:01:00,1267.1,,,,2019-10-16,2019-10-16 17:04:00,987.7,林埃,,,
1126,reheat,54.0,0.0,,[],[],,,,108.60000000149012,,5,,,,1.0,[''],2019-10-16 17:04:00,987.7,,,,2019-10-16,2019-10-16 17:30:00,,林埃,,,
1127,heat,55.0,0.0,142.1720430107527,[],[],increasing 0,661.1000000000001,4.65,1963.1999999992554,1963.1999999992554,5,1256.9,0,0.0,8.0,"['200204-19180-109', '200204-19180-108', '200204-19180-107', '200204-19180-106', '200204-19180-105', '200204-19180-104', '200204-19180-110']",2019-10-16 18:51:00,595.8,2019-10-16 18:46:00,551.0,2019-10-16 17:58:00,2019-10-17,2019-10-16 23:30:00,1256.9,林埃,0.0,,乞老
1128,open,55.0,0.0,,[],[],,,,10.099999999627473,,5,,,,,[''],2019-10-17 15:57:00,1253.2,,,,2019-10-17,2019-10-17 16:03:00,1036.0,林埃,,,
1129,reheat,55.0,0.0,,[],[],,,,62.30000000074506,,5,,,,1.0,[''],2019-10-17 16:03:00,1036.0,,,,2019-10-17,2019-10-17 16:17:00,,林埃,,,
1130,open,55.0,0.0,,[],[],,,,20.30000000074505,,5,,,,,[''],2019-10-17 16:17:00,1253.8,,,,2019-10-17,2019-10-17 16:26:00,1041.9,林埃,,,
1131,reheat,55.0,0.0,,[],[],,,,53.89999999850989,,5,,,,1.0,[''],2019-10-17 16:26:00,1041.9,,,,2019-10-17,2019-10-17 16:36:00,,林埃,,,
1132,hold,55.0,0.0,,[],[],,,,27.10000000149012,,5,,,,,[''],2019-10-17 16:36:00,1268.5,,,,2019-10-17,2019-10-17 16:45:00,1251.0,林埃,,1255.36,
1133,open,55.0,0.0,,[],[],,,,3.399999998509884,,5,,,,,[''],2019-10-17 16:45:00,1251.0,,,,2019-10-17,2019-10-17 16:48:00,1020.8,林埃,,,
1134,reheat,55.0,0.0,,[],[],,,,58.90000000037254,,5,,,,1.0,[''],2019-10-17 16:48:00,1020.8,,,,2019-10-17,2019-10-17 16:59:00,,林埃,,,
1135,open,55.0,0.0,,[],[],,,,15.299999998882413,,5,,,,,[''],2019-10-17 17:52:00,1251.9,,,,2019-10-17,2019-10-17 18:00:00,1030.5,林埃,,,
1136,reheat,55.0,0.0,,[],[],,,,45.7000000011176,,5,,,,2.0,[''],2019-10-17 18:00:00,1030.5,,,,2019-10-17,2019-10-17 18:09:00,,林埃,,,
1137,hold,55.0,0.0,,[],[],,,,22.0,,5,,,,,[''],2019-10-17 18:09:00,1267.2,,,,2019-10-17,2019-10-17 18:14:00,1260.9,林埃,,1265.35,
1138,open,55.0,0.0,,[],[],,,,18.799999998882413,,5,,,,,[''],2019-10-17 18:14:00,1260.9,,,,2019-10-17,2019-10-17 18:22:00,973.4,林埃,,,
1139,reheat,55.0,0.0,,[],[],,,,59.2000000011176,,5,,,,1.0,[''],2019-10-17 18:22:00,973.4,,,,2019-10-17,2019-10-17 18:33:00,,林埃,,,
1140,open,55.0,0.0,,[],[],,,,27.300000000745047,,5,,,,,[''],2019-10-17 18:34:00,1270.4,,,,2019-10-17,2019-10-17 18:44:00,978.4,林埃,,,
1141,reheat,55.0,0.0,,[],[],,,,72.89999999850987,,5,,,,1.0,[''],2019-10-17 18:44:00,978.4,,,,2019-10-17,2019-10-17 18:58:00,,林埃,,,
1142,heat,56.0,0.0,94.34848484848484,[],[],increasing 0,622.6999999999998,6.6,2611.4000000003725,2611.4000000003725,5,1257.8,0,0.0,1.0,"['200204-19180-117_1', '190909-12500-005_1', '190909-12500-009_1', '200204-19180-116_1', '200204-19180-115_1', '200204-19180-114_1', '200204-19180-113_1', '200204-19180-111_1', '200204-19180-112_1']",2019-10-17 19:33:00,635.1,2019-10-17 19:33:00,635.1,2019-10-17 19:03:00,2019-10-18,2019-10-18 02:09:00,1257.8,林埃,0.0,,乞老
1143,open,56.0,0.0,,[],[],,,,1.699999999254942,,5,,,,,[''],2019-10-18 11:07:00,1250.2,,,,2019-10-18,2019-10-18 11:09:00,1022.6,林埃,,,
1144,reheat,56.0,0.0,,[],[],,,,54.2000000011176,,5,,,,2.0,[''],2019-10-18 11:09:00,1022.6,,,,2019-10-18,2019-10-18 11:20:00,,林埃,,,
1145,hold,56.0,0.0,,[],[],,,,35.799999998882406,,5,,,,,[''],2019-10-18 11:20:00,1267.0,,,,2019-10-18,2019-10-18 11:30:00,1248.9,林埃,,1255.2454545454545,
1146,open,56.0,0.0,,[],"['190909-12500-005', '190909-12500-009']",,,,5.099999999627472,,5,,,,,"['190909-12500-005', '200204-19180-116', '200204-19180-115', '200204-19180-114', '200204-19180-113', '200204-19180-112', '200204-19180-111']",2019-10-18 11:30:00,1248.9,,,,2019-10-18,2019-10-18 11:34:00,956.7,林埃,,,
1147,reheat,56.0,0.0,,[],[],,,,113.70000000111759,,5,,,,1.0,"['190909-12500-005', '200204-19180-116', '200204-19180-115', '200204-19180-114', '200204-19180-113', '200204-19180-112', '200204-19180-111']",2019-10-18 11:34:00,956.7,,,,2019-10-18,2019-10-18 11:58:00,,林埃,,,
1148,open,56.0,0.0,,[],"['200204-19180-117', '200204-19180-116']",,,,10.200000001117589,,5,,,,,"['190909-12500-005', '190909-12500-009', '200204-19180-115', '200204-19180-114', '200204-19180-113', '200204-19180-112', '200204-19180-111']",2019-10-18 16:06:00,1251.1,,,,2019-10-18,2019-10-18 16:13:00,1018.3,林埃,,,
1149,reheat,56.0,0.0,,[],[],,,,50.59999999962746,,5,,,,1.0,"['190909-12500-005', '190909-12500-009', '200204-19180-115', '200204-19180-114', '200204-19180-113', '200204-19180-112', '200204-19180-111']",2019-10-18 16:13:00,1018.3,,,,2019-10-18,2019-10-18 16:23:00,,林埃,,,
1150,hold,56.0,0.0,,[],[],,,,109.90000000037253,,5,,,,,"['190909-12500-005', '190909-12500-009', '200204-19180-115', '200204-19180-114', '200204-19180-113', '200204-19180-112', '200204-19180-111']",2019-10-18 16:23:00,1270.3,,,,2019-10-18,2019-10-18 16:49:00,1270.2,林埃,,1198.9222222222222,
1151,open,56.0,0.0,,[],['200204-19180-115'],,,,17.0,,5,,,,,"['190909-12500-005', '190909-12500-009', '200204-19180-114', '200204-19180-113', '200204-19180-112', '200204-19180-111']",2019-10-18 16:49:00,1270.2,,,,2019-10-18,2019-10-18 16:56:00,1046.6,林埃,,,
1152,reheat,56.0,0.0,,[],[],,,,113.29999999888241,,5,,,,0.0,"['190909-12500-005', '190909-12500-009', '200204-19180-114', '200204-19180-113', '200204-19180-112', '200204-19180-111']",2019-10-18 16:56:00,1046.6,,,,2019-10-18,2019-10-18 17:23:00,,林埃,,,
1153,hold,56.0,0.0,,[],[],,,,88.20000000111759,,5,,,,,"['190909-12500-005', '190909-12500-009', '200204-19180-114', '200204-19180-113', '200204-19180-112', '200204-19180-111']",2019-10-18 17:23:00,1251.0,,,,2019-10-18,2019-10-18 17:57:00,1251.5,林埃,,1250.4171428571428,
1154,open,56.0,0.0,,[],['200204-19180-114'],,,,5.099999999627472,,5,,,,,"['190909-12500-005', '190909-12500-009', '200204-19180-113', '200204-19180-112', '200204-19180-111']",2019-10-18 17:57:00,1251.5,,,,2019-10-18,2019-10-18 18:00:00,1045.1,林埃,,,
1155,reheat,56.0,0.0,,[],[],,,,50.5,,5,,,,1.0,"['190909-12500-005', '190909-12500-009', '200204-19180-113', '200204-19180-112', '200204-19180-111']",2019-10-18 18:00:00,1045.1,,,,2019-10-18,2019-10-18 18:10:00,,林埃,,,
1156,open,56.0,0.0,,[],['200204-19180-113'],,,,16.90000000037253,,5,,,,,"['190909-12500-005', '190909-12500-009', '200204-19180-112', '200204-19180-111']",2019-10-18 18:11:00,1272.0,,,,2019-10-18,2019-10-18 18:18:00,1005.4,林埃,,,
1157,reheat,56.0,0.0,,[],[],,,,54.2000000011176,,5,,,,1.0,"['190909-12500-005', '190909-12500-009', '200204-19180-112', '200204-19180-111']",2019-10-18 18:18:00,1005.4,,,,2019-10-18,2019-10-18 18:34:00,,林埃,,,
1158,hold,56.0,0.0,,[],[],,,,5.0,,5,,,,,"['190909-12500-005', '190909-12500-009', '200204-19180-112', '200204-19180-111']",2019-10-18 18:34:00,1219.1,,,,2019-10-18,2019-10-18 18:35:00,1232.3,林埃,,1225.6999999999996,
1159,open,56.0,0.0,,[],"['200204-19180-111', '200204-19180-112']",,,,8.5,,5,,,,,"['190909-12500-005', '190909-12500-009']",2019-10-18 18:35:00,1232.3,,,,2019-10-18,2019-10-18 18:38:00,970.7,林埃,,,
1160,reheat,56.0,0.0,,[],[],,,,64.29999999888241,,5,,,,2.0,"['190909-12500-005', '190909-12500-009']",2019-10-18 18:38:00,970.7,,,,2019-10-18,2019-10-18 18:54:00,,林埃,,,
1161,heat,57.0,0.0,362.0198019801979,[],[],increasing 0,609.3999999999999,1.6833333333333331,688.0,688.0,5,1250.6,0,0.0,4.0,"['200204-19180-138', '200204-19180-132_1', '200204-19180-134_1', '200204-19180-133_1', '200204-19180-135_1', '200204-19180-136_1', '200204-19180-137_1']",2019-10-22 00:59:00,641.2,2019-10-22 00:59:00,641.2,2019-10-18 18:54:00,2019-10-22,2019-10-22 02:40:00,1250.6,具埃,0.0,,乞老
1162,open,57.0,0.0,,[],[],,,,1.699999999254942,,5,,,,,[''],2019-10-22 02:49:00,1253.2,,,,2019-10-22,2019-10-22 02:59:00,701.9,具埃,,,
1163,reheat,57.0,0.0,,[],[],,,,17.100000001490116,,5,,,,1.0,[''],2019-10-22 02:59:00,701.9,,,,2019-10-22,2019-10-22 03:04:00,,具埃,,,
1164,open,57.0,0.0,,[],[],,,,0.0,,5,,,,,[''],2019-10-22 03:05:00,867.7,,,,2019-10-22,2019-10-22 03:08:00,699.6,具埃,,,
1165,reheat,57.0,0.0,,[],[],,,,110.29999999888241,,5,,,,0.0,[''],2019-10-22 03:08:00,699.6,,,,2019-10-22,2019-10-22 03:26:00,,具埃,,,
1166,open,57.0,0.0,,[],[],,,,1.699999999254942,,5,,,,,[''],2019-10-22 03:27:00,1014.9,,,,2019-10-22,2019-10-22 03:30:00,826.2,具埃,,,
1167,reheat,57.0,0.0,,[],[],,,,44.30000000074506,,5,,,,0.0,[''],2019-10-22 03:30:00,826.2,,,,2019-10-22,2019-10-22 03:41:00,,具埃,,,
1168,open,57.0,0.0,,[],[],,,,0.0,,5,,,,,[''],2019-10-22 03:42:00,957.8,,,,2019-10-22,2019-10-22 03:54:00,570.2,具埃,,,
1169,reheat,57.0,0.0,,[],[],,,,2337.9000000003725,,5,,,,8.0,[''],2019-10-22 03:54:00,570.2,,,,2019-10-22,2019-10-22 09:53:00,,具埃,,,
1170,open,57.0,0.0,,[],[],,,,3.299999998882413,,5,,,,,[''],2019-10-22 11:15:00,1251.5,,,,2019-10-22,2019-10-22 11:18:00,1161.7,具埃,,,
1171,reheat,57.0,0.0,,[],[],,,,43.900000000372536,,5,,,,0.0,[''],2019-10-22 11:18:00,1161.7,,,,2019-10-22,2019-10-22 11:28:00,,具埃,,,
1172,hold,57.0,0.0,,[],[],,,,1642.2000000011176,,5,,,,,[''],2019-10-22 11:28:00,1256.2,,,,2019-10-22,2019-10-22 21:20:00,1251.3,具埃,,1250.6441821247893,
1173,open,57.0,0.0,,[],[],,,,1.699999999254942,,5,,,,,[''],2019-10-22 21:20:00,1251.3,,,,2019-10-22,2019-10-22 21:23:00,1033.9,具埃,,,
1174,reheat,57.0,0.0,,[],[],,,,79.80000000074506,,5,,,,0.0,[''],2019-10-22 21:23:00,1033.9,,,,2019-10-22,2019-10-22 21:41:00,,具埃,,,
1175,hold,57.0,0.0,,[],[],,,,51.299999998882406,,5,,,,,[''],2019-10-22 21:41:00,1250.4,,,,2019-10-22,2019-10-22 22:01:00,1251.0,具埃,,1250.7,
1176,open,57.0,0.0,,[],['200204-19180-137'],,,,1.7000000011175869,,5,,,,,"['200204-19180-133', '200204-19180-138']",2019-10-22 22:01:00,1251.0,,,,2019-10-22,2019-10-22 22:04:00,1054.2,具埃,,,
1177,reheat,57.0,0.0,,[],[],,,,54.299999998882406,,5,,,,0.0,"['200204-19180-133', '200204-19180-138']",2019-10-22 22:04:00,1054.2,,,,2019-10-22,2019-10-22 22:14:00,,具埃,,,
1178,hold,57.0,0.0,,[],[],,,,61.59999999962746,,5,,,,,"['200204-19180-133', '200204-19180-138']",2019-10-22 22:14:00,1256.6,,,,2019-10-22,2019-10-22 22:38:00,1249.1,具埃,,1251.396,
1179,open,57.0,0.0,,[],['200204-19180-136'],,,,1.7000000011175869,,5,,,,,"['200204-19180-133', '200204-19180-137', '200204-19180-138']",2019-10-22 22:38:00,1249.1,,,,2019-10-22,2019-10-22 22:41:00,1005.2,具埃,,,
1180,reheat,57.0,0.0,,[],[],,,,100.40000000037253,,5,,,,1.0,"['200204-19180-133', '200204-19180-137', '200204-19180-138']",2019-10-22 22:41:00,1005.2,,,,2019-10-22,2019-10-22 23:03:00,,具埃,,,
1181,hold,57.0,0.0,,[],[],,,,30.79999999888241,,5,,,,,"['200204-19180-133', '200204-19180-137', '200204-19180-138']",2019-10-22 23:03:00,1243.4,,,,2019-10-22,2019-10-22 23:15:00,1251.3,具埃,,1248.976923076923,
1182,open,57.0,0.0,,[],['200204-19180-135'],,,,0.0,,5,,,,,"['200204-19180-133', '200204-19180-136', '200204-19180-137', '200204-19180-138']",2019-10-22 23:15:00,1251.3,,,,2019-10-22,2019-10-22 23:21:00,803.6,具埃,,,
1183,reheat,57.0,0.0,,[],[],,,,142.59999999962747,,5,,,,0.0,"['200204-19180-133', '200204-19180-136', '200204-19180-137', '200204-19180-138']",2019-10-22 23:21:00,803.6,,,,2019-10-22,2019-10-22 23:44:00,,具埃,,,
1184,hold,57.0,0.0,,[],[],,,,245.30000000074506,,5,,,,,"['200204-19180-133', '200204-19180-136', '200204-19180-137', '200204-19180-138']",2019-10-22 23:44:00,1263.9,,,,2019-10-22,2019-10-23 01:12:00,1249.6,具埃,,1249.9876404494382,
1185,open,57.0,0.0,,[],['200204-19180-134'],,,,0.0,,5,,,,,"['200204-19180-133', '200204-19180-135', '200204-19180-136', '200204-19180-137', '200204-19180-138']",2019-10-23 01:12:00,1249.6,,,,2019-10-22,2019-10-23 01:14:00,1025.2,具埃,,,
1186,reheat,57.0,0.0,,[],[],,,,104.19999999925491,,5,,,,1.0,"['200204-19180-133', '200204-19180-135', '200204-19180-136', '200204-19180-137', '200204-19180-138']",2019-10-23 01:14:00,1025.2,,,,2019-10-22,2019-10-23 01:37:00,,具埃,,,
1187,hold,57.0,0.0,,[],[],,,,36.0,,5,,,,,"['200204-19180-133', '200204-19180-135', '200204-19180-136', '200204-19180-137', '200204-19180-138']",2019-10-23 01:37:00,1250.9,,,,2019-10-22,2019-10-23 01:50:00,1252.1,具埃,,1250.8785714285714,
1188,open,57.0,0.0,,[],"['200204-19180-132', '200204-19180-133']",,,,8.600000001490116,,5,,,,,"['200204-19180-134', '200204-19180-135', '200204-19180-136', '200204-19180-137', '200204-19180-138']",2019-10-23 01:50:00,1252.1,,,,2019-10-22,2019-10-23 01:56:00,990.7,具埃,,,
1189,reheat,57.0,0.0,,[],[],,,,109.19999999925491,,5,,,,0.0,"['200204-19180-134', '200204-19180-135', '200204-19180-136', '200204-19180-137', '200204-19180-138']",2019-10-23 01:56:00,990.7,,,,2019-10-22,2019-10-23 02:19:00,,具埃,,,
1190,open,58.0,0.0,,[],[],,,,3.400000000372529,,5,,,,,[''],2019-10-23 20:38:00,1270.8,,,,2019-10-23,2019-10-23 20:41:00,1073.2,具埃,,,
1191,reheat,58.0,0.0,,[],[],,,,57.90000000037254,,5,,,,1.0,[''],2019-10-23 20:41:00,1073.2,,,,2019-10-23,2019-10-23 20:52:00,,具埃,,,
1192,hold,58.0,0.0,,[],[],,,,11.899999998509884,,5,,,,,[''],2019-10-23 20:52:00,1287.6,,,,2019-10-23,2019-10-23 20:54:00,1286.8,具埃,,1287.3666666666668,
1193,open,58.0,0.0,,[],['190820-19448-064'],,,,8.600000001490116,,5,,,,,"['191001-19800-008', '190219-19800-041', '190820-19448-064', '190820-19448-063', '190820-19448-063', '190820-19448-062', '190820-19448-062', '191001-19800-004']",2019-10-23 20:54:00,1286.8,,,,2019-10-23,2019-10-23 20:58:00,1051.7,具埃,,,
1194,reheat,58.0,0.0,,[],[],,,,46.0,,5,,,,1.0,"['191001-19800-008', '190219-19800-041', '190820-19448-064', '190820-19448-063', '190820-19448-063', '190820-19448-062', '190820-19448-062', '191001-19800-004']",2019-10-23 20:58:00,1051.7,,,,2019-10-23,2019-10-23 21:07:00,,具埃,,,
1195,hold,58.0,0.0,,[],[],,,,42.699999999254935,,5,,,,,"['191001-19800-008', '190219-19800-041', '190820-19448-064', '190820-19448-063', '190820-19448-063', '190820-19448-062', '190820-19448-062', '191001-19800-004']",2019-10-23 21:07:00,1274.7,,,,2019-10-23,2019-10-23 21:17:00,1272.2,具埃,,1274.209090909091,
1196,open,58.0,0.0,,[],['190820-19448-063'],,,,6.800000000745058,,5,,,,,"['191001-19800-008', '190219-19800-041', '190820-19448-064', '190820-19448-063', '190820-19448-062', '190820-19448-062', '191001-19800-004']",2019-10-23 21:17:00,1272.2,,,,2019-10-23,2019-10-23 21:20:00,1052.0,具埃,,,
1197,reheat,58.0,0.0,,[],[],,,,68.19999999925494,,5,,,,1.0,"['191001-19800-008', '190219-19800-041', '190820-19448-064', '190820-19448-063', '190820-19448-062', '190820-19448-062', '191001-19800-004']",2019-10-23 21:20:00,1052.0,,,,2019-10-23,2019-10-23 21:33:00,,具埃,,,
1198,hold,58.0,0.0,,[],[],,,,3.400000000372529,,5,,,,,"['191001-19800-008', '190219-19800-041', '190820-19448-064', '190820-19448-063', '190820-19448-062', '190820-19448-062', '191001-19800-004']",2019-10-23 21:33:00,1288.0,,,,2019-10-23,2019-10-23 21:34:00,1287.1,具埃,,1287.55,
1199,open,58.0,0.0,,[],['190820-19448-063'],,,,17.199999999254945,,5,,,,,"['191001-19800-008', '190219-19800-041', '190820-19448-064', '190820-19448-062', '190820-19448-062', '191001-19800-004']",2019-10-23 21:34:00,1287.1,,,,2019-10-23,2019-10-23 21:40:00,1043.3,具埃,,,
